iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec,chosen_arm,reward,arm_explore_count,arm_exploit_count,arm_both_count,arm_explore_value,arm_exploit_value,arm_both_value
6,Measuring Tools & Scales,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007279999999999999,0.0092,0.0058,0.0072,0.0011771151175649728,5,1,0,1,19.203,1.245,0.06,20.508,exploit,-0.0009599999999999982,2,3,2,0.00166,-0.0006666666666666661,-0.00024000000000000063
7,Measuring Tools & Scales,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006399999999999999,0.008,0.0034,0.007,0.0016443843832875573,5,1,0,1,18.293,0.818,0.061,19.172,exploit,0.002040000000000001,2,4,2,0.00166,1.0000000000000677e-05,-0.00024000000000000063
8,Measuring Tools & Scales,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0064399999999999995,0.0094,0.0044,0.0064,0.0016752313273097539,5,1,1,1,18.244,1.725,0.055,20.025,both,-0.00016000000000000042,2,4,3,0.00166,1.0000000000000677e-05,-0.0002133333333333339
9,Measuring Tools & Scales,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0067599999999999995,0.0078,0.0058,0.0068,0.000662117814289874,5,1,0,1,20.146,0.718,0.053,20.917,exploit,-0.0011199999999999995,2,5,3,0.00166,-0.00021599999999999934,-0.0002133333333333339
10,Measuring Tools & Scales,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005520000000000001,0.008,0.004,0.005,0.001445544879967412,5,1,0,1,20.937,0.817,0.06,21.815,exploit,0.0003599999999999992,2,6,3,0.00166,-0.00011999999999999957,-0.0002133333333333339
11,Measuring Tools & Scales,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00612,0.0068,0.005,0.0064,0.000711055553385247,5,1,1,1,19.957,1.716,0.056,21.729,both,-3.999999999999924e-05,2,6,4,0.00166,-0.00011999999999999957,-0.00017000000000000023
12,Measuring Tools & Scales,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006840000000000001,0.0078,0.0054,0.0068,0.0008522910301065004,5,1,1,1,19.667,1.578,0.059,21.304,both,0.00015999999999999868,2,6,5,0.00166,-0.00011999999999999957,-0.00010400000000000044
13,Measuring Tools & Scales,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0066,0.0076,0.006,0.0062,0.000606630035524124,5,1,1,0,20.657,0.895,0.061,21.612,explore,-0.0005200000000000005,3,6,5,0.0009333333333333332,-0.00011999999999999957,-0.00010400000000000044
14,Measuring Tools & Scales,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006320000000000001,0.007,0.0052,0.0066,0.0006144916598294888,5,1,1,0,21.828,2.235,0.059,24.122,explore,0.00019999999999999966,4,6,5,0.0007499999999999998,-0.00011999999999999957,-0.00010400000000000044
0,Coaxial Cables,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00404,0.0064,0.0014,0.0042,0.0015969971822141704,5,1,1,0,19.569,1.067,0.054,20.69,explore,0.0018799999999999997,1,0,0,0.0018799999999999997,0.0,0.0
1,Coaxial Cables,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0048000000000000004,0.0082,0.0028,0.004,0.0019879637823662683,5,1,0,1,19.431,0.751,0.062,20.245,exploit,0.00023999999999999976,1,1,0,0.0018799999999999997,0.00023999999999999976,0.0
2,Coaxial Cables,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005960000000000001,0.0068,0.005,0.006,0.0006858571279792897,5,1,1,1,21.34,1.637,0.065,23.042,both,3.999999999999924e-05,1,1,1,0.0018799999999999997,0.00023999999999999976,3.999999999999924e-05
3,Coaxial Cables,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006,0.0086,0.0032,0.006,0.0018022208521710095,5,1,1,0,19.794,0.796,0.056,20.647,explore,0.000279999999999999,2,1,1,0.0010799999999999994,0.00023999999999999976,3.999999999999924e-05
4,Coaxial Cables,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00568,0.0072,0.0034,0.0066,0.0014399999999999999,5,1,0,1,19.361,0.956,0.067,20.384,exploit,-0.00024000000000000063,2,2,1,0.0010799999999999994,-4.336808689942018e-19,3.999999999999924e-05
5,Coaxial Cables,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00484,0.009,0.0022,0.004,0.0023913176284216194,5,1,0,1,19.936,0.795,0.062,20.793,exploit,4.0000000000000105e-05,2,3,1,0.0010799999999999994,1.333333333333308e-05,3.999999999999924e-05
6,Coaxial Cables,ecommerce,bandit_thompson,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00608,0.0086,0.003,0.006,0.0019456618411224495,5,1,0,1,20.002,0.917,0.057,20.976,exploit,-0.00040000000000000105,2,4,1,0.0010799999999999994,-9.000000000000045e-05,3.999999999999924e-05
