iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec,chosen_arm,reward,arm_explore_count,arm_exploit_count,arm_both_count,arm_explore_value,arm_exploit_value,arm_both_value
9,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01988,0.0232,0.0144,0.0214,0.003211479409867047,5,1,1,0,22.536,1.861,0.07,24.467,explore,-0.002919999999999999,7,1,2,0.0004457142857142869,-0.002599999999999998,-0.0002000000000000014
10,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01672,0.0216,0.0066,0.0176,0.005361492329566462,5,1,1,1,22.541,3.628,0.074,26.243,both,0.00048000000000000126,7,1,3,0.0004457142857142869,-0.002599999999999998,2.666666666666616e-05
11,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.018039999999999997,0.0254,0.009,0.0192,0.0055532332924162296,5,1,1,1,22.207,4.054,0.07,26.331,both,-0.001919999999999998,7,1,4,0.0004457142857142869,-0.002599999999999998,-0.0004599999999999999
12,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.017599999999999998,0.0222,0.008,0.0194,0.005161395160225576,5,1,1,0,22.782,1.731,0.073,24.586,explore,-0.0005999999999999964,8,1,4,0.0003150000000000015,-0.002599999999999998,-0.0004599999999999999
13,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01668,0.0224,0.0082,0.0188,0.0048441304689283505,5,1,1,0,22.738,2.724,0.065,25.528,explore,0.0018799999999999997,9,1,4,0.0004888888888888902,-0.002599999999999998,-0.0004599999999999999
14,The Beatles' rooftop concert,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01796,0.0214,0.013,0.0184,0.0030916662174303353,5,1,1,0,22.416,1.792,0.066,24.274,explore,0.0,10,1,4,0.00044000000000000115,-0.002599999999999998,-0.0004599999999999999
0,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010079999999999999,0.0144,0.0056,0.0104,0.0027988569095257444,5,1,1,0,19.77,1.994,0.075,21.839,explore,0.0005600000000000015,1,0,0,0.0005600000000000015,0.0,0.0
1,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00996,0.013,0.0078,0.0092,0.0020838426044209766,5,1,0,1,20.798,1.368,0.074,22.24,exploit,-0.00068,1,1,0,0.0005600000000000015,-0.00068,0.0
2,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01024,0.014,0.0076,0.0094,0.0024767720928660355,5,1,1,1,21.347,2.455,0.082,23.885,both,0.001040000000000001,1,1,1,0.0005600000000000015,-0.00068,0.001040000000000001
3,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.009999999999999998,0.0162,0.005,0.01,0.0038429155598321434,5,1,1,1,20.967,3.896,0.072,24.936,both,-0.0007999999999999986,1,1,2,0.0005600000000000015,-0.00068,0.00012000000000000118
