iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
5,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006279999999999999,0.0086,0.0042,0.0066,0.001666613332479973,5,1,1,0,12.455,1.756,0.034,14.246
6,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00624,0.0082,0.0054,0.0058,0.001046135746449762,5,1,1,0,12.617,1.981,0.043,14.641
7,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006719999999999999,0.0076,0.0058,0.0066,0.0006881860213634103,5,1,1,0,12.44,2.111,0.033,14.583
8,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00568,0.0068,0.0046,0.006,0.000844748483277715,5,1,1,0,13.232,1.86,0.052,15.144
9,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00592,0.0068,0.0042,0.0062,0.0008997777503361595,5,1,1,0,13.123,2.115,0.039,15.278
10,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006559999999999999,0.0076,0.0056,0.0066,0.000662117814289874,5,1,1,0,13.132,2.278,0.042,15.452
11,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006359999999999999,0.0078,0.0052,0.0058,0.0009748846085563152,5,1,1,0,12.744,2.606,0.045,15.395
12,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006959999999999999,0.0088,0.0054,0.0068,0.001168931135696197,5,1,1,0,12.51,1.98,0.039,14.529
13,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00688,0.0076,0.0064,0.0066,0.0005153639490690049,5,1,1,0,13.151,2.549,0.042,15.742
14,Lighting Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0062,0.0074,0.0044,0.0068,0.0011242775458044157,5,1,1,0,12.989,2.289,0.035,15.313
0,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0094,0.014,0.0074,0.0086,0.002363048878038709,5,1,1,0,13.099,1.583,0.035,14.718
1,Kitchen Sinks,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01048,0.0164,0.0078,0.0086,0.0032609201155502114,5,1,1,0,13.278,0.822,0.042,14.142
