iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec,chosen_arm,reward,arm_explore_count,arm_exploit_count,arm_both_count,arm_explore_value,arm_exploit_value,arm_both_value
7,Measuring Tools & Scales,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00772,0.0092,0.0058,0.0082,0.0012432216214336045,5,1,1,0,19.31,1.623,0.048,20.982,explore,0.0004800000000000004,6,1,1,0.0005200000000000002,0.00012000000000000031,8.673617379884035e-19
8,Measuring Tools & Scales,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006559999999999999,0.009,0.0044,0.0058,0.001886372179608255,5,1,1,0,18.064,1.094,0.06,19.219,explore,4.000000000000097e-05,7,1,1,0.0004514285714285717,0.00012000000000000031,8.673617379884035e-19
9,Measuring Tools & Scales,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007000000000000001,0.0074,0.0064,0.0072,0.0003577708763999663,5,1,1,0,17.539,0.832,0.064,18.434,explore,-0.0002400000000000015,8,1,1,0.00036500000000000004,0.00012000000000000031,8.673617379884035e-19
10,Measuring Tools & Scales,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00756,0.0084,0.0068,0.0076,0.0005986651818838305,5,1,1,0,16.807,0.863,0.061,17.731,explore,-0.0011199999999999986,9,1,1,0.00020000000000000017,0.00012000000000000031,8.673617379884035e-19
11,Measuring Tools & Scales,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00704,0.0088,0.005,0.007,0.0015768322675541622,5,1,1,0,17.559,1.254,0.053,18.866,explore,-0.0007599999999999994,10,1,1,0.00010400000000000021,0.00012000000000000031,8.673617379884035e-19
12,Measuring Tools & Scales,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00808,0.0088,0.0074,0.0082,0.000515363949069005,5,1,0,1,17.163,0.846,0.056,18.065,exploit,-0.0016400000000000008,10,2,1,0.00010400000000000021,-0.0007600000000000003,8.673617379884035e-19
13,Measuring Tools & Scales,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0074399999999999996,0.009,0.0068,0.0072,0.0007939773296511681,5,1,1,0,17.269,0.854,0.053,18.176,explore,4.000000000000097e-05,11,2,1,9.818181818181847e-05,-0.0007600000000000003,8.673617379884035e-19
14,Measuring Tools & Scales,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00792,0.0092,0.0066,0.008,0.001163443165779919,5,1,1,0,18.682,1.12,0.067,19.869,explore,-0.0012000000000000005,12,2,1,-9.999999999999782e-06,-0.0007600000000000003,8.673617379884035e-19
0,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0041600000000000005,0.0062,0.0026,0.0038,0.001292439553712281,5,1,1,0,18.895,2.057,0.062,21.015,explore,0.00132,1,0,0,0.00132,0.0,0.0
1,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.004399999999999999,0.0064,0.0026,0.0036,0.001512613632095123,5,1,0,1,18.151,1.291,0.055,19.497,exploit,-0.0004399999999999994,1,1,0,0.00132,-0.0004399999999999994,0.0
2,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00528,0.0088,0.0036,0.0046,0.0018616122045152159,5,1,1,1,18.882,2.635,0.061,21.578,both,7.999999999999934e-05,1,1,1,0.00132,-0.0004399999999999994,7.999999999999934e-05
3,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00556,0.0066,0.0042,0.0056,0.0007939773296511683,5,1,1,0,18.724,0.84,0.058,19.621,explore,0.0003600000000000001,2,1,1,0.00084,-0.0004399999999999994,7.999999999999934e-05
4,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00528,0.0076,0.0028,0.0048,0.0019208331525668752,5,1,1,0,18.363,0.851,0.06,19.275,explore,0.00024000000000000063,3,1,1,0.0006400000000000003,-0.0004399999999999994,7.999999999999934e-05
5,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00652,0.0084,0.0044,0.0064,0.0015157836257197132,5,1,1,0,19.449,1.001,0.057,20.507,explore,0.00019999999999999966,4,1,1,0.0005300000000000001,-0.0004399999999999994,7.999999999999934e-05
6,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006559999999999999,0.0094,0.0046,0.0066,0.001601998751560063,5,1,1,1,18.255,1.749,0.055,20.06,both,0.0004800000000000004,4,1,2,0.0005300000000000001,-0.0004399999999999994,0.00027999999999999987
7,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0067599999999999995,0.0088,0.005,0.0072,0.0013937001112147478,5,1,1,1,18.046,2.705,0.055,20.807,both,0.0008399999999999987,4,1,3,0.0005300000000000001,-0.0004399999999999994,0.0004666666666666661
8,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00592,0.0078,0.0042,0.0054,0.00142884568795934,5,1,1,0,19.304,1.811,0.061,21.176,explore,0.0013199999999999991,5,1,3,0.0006879999999999999,-0.0004399999999999994,0.0004666666666666661
9,Coaxial Cables,ecommerce,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00624,0.007,0.0054,0.0064,0.0005713142742834281,5,1,1,0,19.341,0.849,0.065,20.256,explore,-0.0004400000000000003,6,1,3,0.0004999999999999999,-0.0004399999999999994,0.0004666666666666661
