iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec,chosen_arm,reward,arm_explore_count,arm_exploit_count,arm_both_count,arm_explore_value,arm_exploit_value,arm_both_value
12,Stoicism,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01004,0.0146,0.0066,0.0086,0.0034834465691323587,5,1,1,0,30.751,2.454,0.115,33.321,explore,-0.00020000000000000052,9,3,1,0.0009511111111111109,-0.00032000000000000024,-0.00015999999999999695
13,Stoicism,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010039999999999999,0.02,0.0056,0.007,0.005380557591922979,5,1,1,0,30.301,1.901,0.097,32.299,explore,-0.0010799999999999994,10,3,1,0.0007479999999999999,-0.00032000000000000024,-0.00015999999999999695
14,Stoicism,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00972,0.0154,0.005,0.008,0.0039891853805006355,5,1,1,0,32.319,1.899,0.104,34.323,explore,1.734723475976807e-18,11,3,1,0.00068,-0.00032000000000000024,-0.00015999999999999695
0,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01732,0.0202,0.016,0.0168,0.0014945233353815517,5,1,1,0,29.907,2.758,0.112,32.778,explore,-0.0018799999999999997,1,0,0,-0.0018799999999999997,0.0,0.0
1,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0156,0.018,0.0122,0.017,0.002273323558141251,5,1,0,1,30.761,0.876,0.099,31.737,exploit,-0.0007599999999999985,1,1,0,-0.0018799999999999997,-0.0007599999999999985,0.0
2,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01656,0.019,0.0142,0.0166,0.001551257554373225,5,1,1,1,31.285,2.568,0.113,33.967,both,0.00068,1,1,1,-0.0018799999999999997,-0.0007599999999999985,0.00068
3,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.016560000000000002,0.0216,0.0128,0.0162,0.0033067204296704615,5,1,1,1,30.655,3.171,0.105,33.932,both,-0.00332,1,1,2,-0.0018799999999999997,-0.0007599999999999985,-0.00132
4,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.016279999999999996,0.0208,0.0116,0.0164,0.0038149180856212363,5,1,0,1,30.047,1.511,0.099,31.658,exploit,0.0008400000000000074,1,2,2,-0.0018799999999999997,4.000000000000444e-05,-0.00132
5,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.014360000000000001,0.0176,0.011,0.0136,0.0023610167301397937,5,1,0,1,29.618,0.935,0.097,30.65,exploit,-0.00132,1,3,2,-0.0018799999999999997,-0.0004133333333333304,-0.00132
6,Friedrich Nietzsche,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.016080000000000004,0.0202,0.0122,0.0172,0.0029627014699425925,5,1,0,1,29.303,1.248,0.116,30.668,exploit,0.00023999999999999716,1,4,2,-0.0018799999999999997,-0.0002499999999999985,-0.00132
