iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
14,Cookware Sets,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.002426666666666667,0.0042,0.0016,0.002,0.0007861014918924626,15,0,1,0,37.394,1.928,0.035,39.357
0,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00312,0.0048,0.0018,0.0032,0.0011906300852909772,5,0,1,0,11.697,1.191,0.038,12.926
1,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0030666666666666668,0.0038,0.002,0.0032,0.00053748384988657,6,0,1,0,14.914,0.851,0.039,15.804
2,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0034000000000000002,0.006,0.0016,0.003,0.0013606721028332181,7,0,1,0,17.278,0.984,0.057,18.319
3,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.002875,0.0058,0.0006,0.0029,0.0015163690184120749,8,0,1,0,18.877,1.646,0.034,20.557
4,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0024,0.0046,0.0012,0.0022,0.0010498677165349081,9,0,1,0,21.133,1.523,0.046,22.703
5,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0024,0.004,0.001,0.0021000000000000003,0.0011349008767288886,10,0,1,0,23.592,2.131,0.045,25.768
6,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00256,0.005,0.0008,0.0026,0.0013230268326832983,10,0,1,0,22.867,1.487,0.043,24.397
7,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0027,0.0042,0.0014,0.0026,0.0008497058314499201,10,0,1,0,22.744,3.412,0.042,26.198
8,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0025,0.0046,0.0008,0.0022,0.0011806777714516352,10,0,1,0,22.671,0.878,0.049,23.598
9,TV Antennas,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00226,0.0046,0.0012,0.002,0.0010121264743103997,10,0,1,0,23.235,0.9,0.039,24.174
